"1.184.45.128",11,0,"00110000"
"1.184.46.0",11,0,"00110000"
"1.184.46.128",11,0,"00110000"
"1.184.47.0",11,0,"00110000"
"1.184.47.128",11,0,"00110000"
"1.184.48.0",11,0,"00110000"
"1.184.48.128",11,0,"00110000"
"1.184.49.0",11,0,"00110000"
"1.184.49.128",11,0,"00110000"
"1.184.50.0",11,0,"00110000"
"1.184.50.128",11,0,"00110000"
"1.184.51.0",11,0,"00110000"
"1.184.51.128",11,0,"00110000"
"1.184.52.0",11,0,"00110000"
"1.184.52.128",11,0,"00110000"
"1.184.53.0",11,0,"00110000"
"1.184.53.128",11,0,"00110000"
"1.184.54.0",11,0,"00110000"
"1.184.54.128",11,0,"00110000"
"1.184.55.0",11,0,"00110000"
"1.184.55.128",11,0,"00110000"
"1.184.56.0",11,0,"00110000"
"1.184.56.128",11,0,"00110000"
"1.184.57.0",11,0,"00110000"
"1.184.57.128",11,0,"00110000"
"1.184.58.0",11,0,"00110000"
"1.184.58.128",11,0,"00110000"
"1.184.59.0",11,0,"00110000"
"1.184.59.128",11,0,"00110000"
"1.184.60.0",11,0,"00110000"
"1.184.60.128",11,0,"00110000"
"1.184.61.0",11,0,"00110000"
"1.184.61.128",11,0,"00110000"
"1.184.62.0",11,0,"00110000"
"1.184.62.128",11,0,"00110000"
"1.184.63.0",11,0,"00110000"
"1.184.63.128",11,0,"00110000"
"1.184.64.0",11,0,"00110000"
"1.184.64.128",11,0,"00110000"
"1.184.65.0",11,0,"00110000"
"1.184.65.128",11,0,"00110000"
"1.184.66.0",11,0,"00110000"
"1.184.66.128",11,0,"00110000"
"1.184.67.0",11,0,"00110000"
"1.184.67.128",11,0,"00110000"
"1.184.68.0",11,0,"00110000"
"1.184.68.128",11,0,"00110000"
"1.184.69.0",11,0,"00110000"
"1.184.69.128",11,0,"00110000"
"1.184.70.0",11,0,"00110000"
"1.184.70.128",11,0,"00110000"
"1.184.71.0",11,0,"00110000"
"1.184.71.128",11,0,"00110000"
"1.184.72.0",11,0,"00110000"
"1.184.72.128",11,0,"00110000"
"1.184.73.0",11,0,"00110000"
"1.184.73.128",11,0,"00110000"
"1.184.74.0",11,0,"00110000"
"1.184.74.128",11,0,"00110000"
"1.184.75.0",11,0,"00110000"
"1.184.75.128",11,0,"00110000"
"1.184.76.0",11,0,"00110000"
"1.184.76.128",11,0,"00110000"
"1.184.77.0",11,0,"00110000"
"1.184.77.128",11,0,"00110000"
"1.184.78.0",11,0,"00110000"
"1.184.78.128",11,0,"00110000"
"1.184.79.0",11,0,"00110000"
"1.184.79.128",11,0,"00110000"
"1.184.80.0",11,0,"00110000"
"1.184.80.128",11,0,"00110000"
"1.184.81.0",11,0,"00110000"
"1.184.81.128",11,0,"00110000"
"1.184.82.0",11,0,"00110000"
"1.184.82.128",11,0,"00110000"
"1.184.83.0",11,0,"00110000"
"1.184.83.128",11,0,"00110000"
"1.184.84.0",11,0,"00110000"
"1.184.84.128",11,0,"00110000"
"1.184.85.0",11,0,"00110000"
"1.184.85.128",11,0,"00110000"
"1.184.86.0",11,0,"00110000"
"1.184.86.128",11,0,"00110000"
"1.184.87.0",11,0,"00110000"
"1.184.87.128",11,0,"00110000"
"1.184.88.0",11,0,"00110000"
"1.184.88.128",11,0,"00110000"
"1.184.89.0",11,0,"00110000"
"1.184.89.128",11,0,"00110000"
"1.184.90.0",11,0,"00110000"
"1.184.90.128",11,0,"00110000"
"1.184.91.0",11,0,"00110000"
"1.184.91.128",11,0,"00110000"
"1.184.92.0",11,0,"00110000"
"1.184.92.128",11,0,"00110000"
"1.184.93.0",11,0,"00110000"
"1.184.93.128",11,0,"00110000"
"1.184.94.0",11,0,"00110000"
"1.184.94.128",11,0,"00110000"
"1.184.95.0",11,0,"00110000"
"1.184.95.128",11,0,"00110000"
"1.184.96.0",11,0,"00110000"
"1.184.96.128",11,0,"00110000"
"1.184.97.0",11,0,"00110000"
"1.184.97.128",11,0,"00110000"
"1.184.98.0",11,0,"00110000"
"1.184.98.128",11,0,"00110000"
"1.184.99.0",11,0,"00110000"
"1.184.99.128",11,0,"00110000"
"1.184.100.0",11,0,"00110000"
"1.184.100.128",11,0,"00110000"
"1.184.101.0",11,0,"00110000"
"1.184.101.128",11,0,"00110000"
"1.184.102.0",11,0,"00110000"
"1.184.102.128",11,0,"00110000"
"1.184.103.0",11,0,"00110000"
"1.184.103.128",11,0,"00110000"
"1.184.104.0",11,0,"00110000"
"1.184.104.128",11,0,"00110000"
"1.184.105.0",11,0,"00110000"
"1.184.105.128",11,0,"00110000"
"1.184.106.0",11,0,"00110000"
"1.184.106.128",11,0,"00110000"
"1.184.107.0",11,0,"00110000"
"1.184.107.128",11,0,"00110000"
"1.184.108.0",11,0,"00110000"
"1.184.108.128",11,0,"00110000"
"1.184.109.0",11,0,"00110000"
"1.184.109.128",11,0,"00110000"
"1.184.110.0",11,0,"00110000"
"1.184.110.128",11,0,"00110000"
"1.184.111.0",11,0,"00110000"
"1.184.111.128",11,0,"00110000"
"1.184.112.0",11,0,"00110000"
"1.184.112.128",11,0,"00110000"
"1.184.113.0",11,0,"00110000"
"1.184.113.128",11,0,"00110000"
"1.184.114.0",11,0,"00110000"
"1.184.114.128",11,0,"00110000"
"1.184.115.0",11,0,"00110000"
"1.184.115.128",11,0,"00110000"
"1.184.116.0",11,0,"00110000"
"1.184.116.128",11,0,"00110000"
"1.184.117.0",11,0,"00110000"
"1.184.117.128",11,0,"00110000"
"1.184.118.0",11,0,"00110000"
"1.184.118.128",11,0,"00110000"
"1.184.119.0",11,0,"00110000"
"1.184.119.128",11,0,"00110000"
"1.184.120.0",11,0,"00110000"
"1.184.120.128",11,0,"00110000"
"1.184.121.0",11,0,"00110000"
"1.184.121.128",11,0,"00110000"
"1.184.122.0",11,0,"00110000"
"1.184.122.128",11,0,"00110000"
"1.184.123.0",11,0,"00110000"
"1.184.123.128",11,0,"00110000"
"1.184.124.0",11,0,"00110000"
"1.184.124.128",11,0,"00110000"
"1.184.125.0",11,0,"00110000"
"1.184.125.128",11,0,"00110000"
"1.184.126.0",11,0,"00110000"
"1.184.126.128",11,0,"00110000"
"1.184.127.0",11,0,"00110000"
"1.184.127.128",11,0,"00110000"
"1.184.128.0",11,0,"00110000"
"1.184.128.128",11,0,"00110000"
"1.184.129.0",11,0,"00110000"
"1.184.129.128",11,0,"00110000"
"1.184.130.0",11,0,"00110000"
"1.184.130.128",11,0,"00110000"
"1.184.131.0",11,0,"00110000"
"1.184.131.128",11,0,"00110000"
"1.184.132.0",11,0,"00110000"
"1.184.132.128",11,0,"00110000"
"1.184.133.0",11,0,"00110000"
"1.184.133.128",11,0,"00110000"
"1.184.134.0",11,0,"00110000"
"1.184.134.128",11,0,"00110000"
"1.184.135.0",11,0,"00110000"
"1.184.135.128",11,0,"00110000"
"1.184.136.0",11,0,"00110000"
"1.184.136.128",11,0,"00110000"
"1.184.137.0",11,0,"00110000"
"1.184.137.128",11,0,"00110000"
"1.184.138.0",11,0,"00110000"
"1.184.138.128",11,0,"00110000"
"1.184.139.0",11,0,"00110000"
"1.184.139.128",11,0,"00110000"
"1.184.140.0",11,0,"00110000"
"1.184.140.128",11,0,"00110000"
"1.184.141.0",11,0,"00110000"
"1.184.141.128",11,0,"00110000"
"1.184.142.0",11,0,"00110000"
"1.184.142.128",11,0,"00110000"
"1.184.143.0",11,0,"00110000"
"1.184.143.128",11,0,"00110000"
"1.184.144.0",11,0,"00110000"
"1.184.144.128",11,0,"00110000"
"1.184.145.0",11,0,"00110000"
"1.184.145.128",11,0,"00110000"
"1.184.146.0",11,0,"00110000"
"1.184.146.128",11,0,"00110000"
"1.184.147.0",11,0,"00110000"
"1.184.147.128",11,0,"00110000"
"1.184.148.0",11,0,"00110000"
"1.184.148.128",11,0,"00110000"
"1.184.149.0",11,0,"00110000"
"1.184.149.128",11,0,"00110000"
"1.184.150.0",11,0,"00110000"
"1.184.150.128",11,0,"00110000"
"1.184.151.0",11,0,"00110000"
"1.184.151.128",11,0,"00110000"
"1.184.152.0",11,0,"00110000"
"1.184.152.128",11,0,"00110000"
"1.184.153.0",11,0,"00110000"
"1.184.153.128",11,0,"00110000"
"1.184.154.0",11,0,"00110000"
"1.184.154.128",11,0,"00110000"
"1.184.155.0",11,0,"00110000"
"1.184.155.128",11,0,"00110000"
"1.184.156.0",11,0,"00110000"
"1.184.156.128",11,0,"00110000"
"1.184.157.0",11,0,"00110000"
"1.184.157.128",11,0,"00110000"
"1.184.158.0",11,0,"00110000"
"1.184.158.128",11,0,"00110000"
"1.184.159.0",11,0,"00110000"
"1.184.159.128",11,0,"00110000"
"1.184.160.0",11,0,"00110000"
"1.184.160.128",11,0,"00110000"
"1.184.161.0",11,0,"00110000"
"1.184.161.128",11,0,"00110000"
"1.184.162.0",11,0,"00110000"
"1.184.162.128",11,0,"00110000"
"1.184.163.0",11,0,"00110000"
"1.184.163.128",11,0,"00110000"
"1.184.164.0",11,0,"00110000"
"1.184.164.128",11,0,"00110000"
"1.184.165.0",11,0,"00110000"
"1.184.165.128",11,0,"00110000"
"1.184.166.0",11,0,"00110000"
"1.184.166.128",11,0,"00110000"
"1.184.167.0",11,0,"00110000"
"1.184.167.128",11,0,"00110000"
"1.184.168.0",11,0,"00110000"
"1.184.168.128",11,0,"00110000"
"1.184.169.0",11,0,"00110000"
"1.184.169.128",11,0,"00110000"
"1.184.170.0",11,0,"00110000"
"1.184.170.128",11,0,"00110000"
"1.184.171.0",11,0,"00110000"
"1.184.171.128",11,0,"00110000"
"1.184.172.0",11,0,"00110000"
"1.184.172.128",11,0,"00110000"
"1.184.173.0",11,0,"00110000"
"1.184.173.128",11,0,"00110000"
"1.184.174.0",11,0,"00110000"
"1.184.174.128",11,0,"00110000"
"1.184.175.0",11,0,"00110000"
"1.184.175.128",11,0,"00110000"
"1.184.176.0",11,0,"00110000"
"1.184.176.128",11,0,"00110000"
"1.184.177.0",11,0,"00110000"
"1.184.177.128",11,0,"00110000"
"1.184.178.0",11,0,"00110000"
"1.184.178.128",11,0,"00110000"
"1.184.179.0",11,0,"00110000"
"1.184.179.128",11,0,"00110000"
"1.184.180.0",11,0,"00110000"
"1.184.180.128",11,0,"00110000"
"1.184.181.0",11,0,"00110000"
"1.184.181.128",11,0,"00110000"
"1.184.182.0",11,0,"00110000"
"1.184.182.128",11,0,"00110000"
"1.184.183.0",11,0,"00110000"
"1.184.183.128",11,0,"00110000"
"1.184.184.0",11,0,"00110000"
"1.184.184.128",11,0,"00110000"
"1.184.185.0",11,0,"00110000"
"1.184.185.128",11,0,"00110000"
"1.184.186.0",11,0,"00110000"
"1.184.186.128",11,0,"00110000"
"1.184.187.0",11,0,"00110000"
"1.184.187.128",11,0,"00110000"
"1.184.188.0",11,0,"00110000"
"1.184.188.128",11,0,"00110000"
"1.184.189.0",11,0,"00110000"
"1.184.189.128",11,0,"00110000"
"1.184.190.0",11,0,"00110000"
"1.184.190.128",11,0,"00110000"
"1.184.191.0",11,0,"00110000"
"1.184.191.128",11,0,"00110000"
"14.16.0.0",11,7,"00110000"
"14.16.0.128",11,7,"00110000"
"14.16.1.0",11,7,"00110000"
"14.16.1.128",11,7,"00110000"
"14.16.2.0",11,7,"00110000"
"14.16.2.128",11,7,"00110000"
"14.16.3.0",11,7,"00110000"
"14.16.3.128",11,7,"00110000"
"14.16.4.0",11,7,"00110000"
"14.16.4.128",11,7,"00110000"
"14.16.5.0",11,7,"00110000"
"14.16.5.128",11,7,"00110000"
"14.16.6.0",11,7,"00110000"
"14.16.6.128",11,7,"00110000"
"14.16.7.0",11,7,"00110000"
"14.16.7.128",11,7,"00110000"
"14.16.8.0",11,7,"00110000"
"14.16.8.128",11,7,"00110000"
"14.16.9.0",11,7,"00110000"
"14.16.9.128",11,7,"00110000"
"14.16.10.0",11,7,"00110000"
"14.16.10.128",11,7,"00110000"
"14.16.11.0",11,7,"00110000"
"14.16.11.128",11,7,"00110000"
"14.16.12.0",11,7,"00110000"
"14.16.12.128",11,7,"00110000"
"14.16.13.0",11,7,"00110000"
"14.16.13.128",11,7,"00110000"
"14.16.14.0",11,7,"00110000"
"14.16.14.128",11,7,"00110000"
"14.16.15.0",11,7,"00110000"
"14.16.15.128",11,7,"00110000"
"14.16.16.0",11,7,"00110000"
"14.16.16.128",11,7,"00110000"
"14.16.17.0",11,7,"00110000"
"14.16.17.128",11,7,"00110000"
"14.16.18.0",11,7,"00110000"
"14.16.18.128",11,7,"00110000"
"14.16.19.0",11,7,"00110000"
"14.16.19.128",11,7,"00110000"
"14.16.20.0",11,7,"00110000"
"14.16.20.128",11,7,"00110000"
"14.16.21.0",11,7,"00110000"
"14.16.21.128",11,7,"00110000"
"14.16.22.0",11,7,"00110000"
"14.16.22.128",11,7,"00110000"
"14.16.23.0",11,7,"00110000"
"14.16.23.128",11,7,"00110000"
"14.16.24.0",11,7,"00110000"
"14.16.24.128",11,7,"00110000"
"14.16.25.0",11,7,"00110000"
"14.16.25.128",11,7,"00110000"
"14.16.26.0",11,7,"00110000"
"14.16.26.128",11,7,"00110000"
"14.16.27.0",11,7,"00110000"
"14.16.27.128",11,7,"00110000"
"14.16.28.0",11,7,"00110000"
"14.16.28.128",11,7,"00110000"
"14.16.29.0",11,7,"00110000"
"14.16.29.128",11,7,"00110000"
"14.16.30.0",11,7,"00110000"
"14.16.30.128",11,7,"00110000"
"14.16.31.0",11,7,"00110000"
"14.16.31.128",11,7,"00110000"
"14.16.32.0",11,7,"00110000"
"14.16.32.128",11,7,"00110000"
"14.16.33.0",11,7,"00110000"
"14.16.33.128",11,7,"00110000"
"14.16.34.0",11,7,"00110000"
"14.16.34.128",11,7,"00110000"
"14.16.35.0",11,7,"00110000"
"14.16.35.128",11,7,"00110000"
"14.16.36.0",11,7,"00110000"
"14.16.36.128",11,7,"00110000"
"14.16.37.0",11,7,"00110000"
"14.16.37.128",11,7,"00110000"
"14.16.38.0",11,7,"00110000"
"14.16.38.128",11,7,"00110000"
"14.16.39.0",11,7,"00110000"
"14.16.39.128",11,7,"00110000"
"14.16.40.0",11,7,"00110000"
"14.16.40.128",11,7,"00110000"
"14.16.41.0",11,7,"00110000"
"14.16.41.128",11,7,"00110000"
"14.16.42.0",11,7,"00110000"
"14.16.42.128",11,7,"00110000"
"14.16.43.0",11,7,"00110000"
"14.16.43.128",11,7,"00110000"
"14.16.44.0",11,7,"00110000"
"14.16.44.128",11,7,"00110000"
"14.16.45.0",11,7,"00110000"
"14.16.45.128",11,7,"00110000"
"14.16.46.0",11,7,"00110000"
"14.16.46.128",11,7,"00110000"
"14.16.47.0",11,7,"00110000"
"14.16.47.128",11,7,"00110000"
"14.16.48.0",11,7,"00110000"
"14.16.48.128",11,7,"00110000"
"14.16.49.0",11,7,"00110000"
"14.16.49.128",11,7,"00110000"
"14.16.50.0",11,7,"00110000"
"14.16.50.128",11,7,"00110000"
"14.16.51.0",11,7,"00110000"
"14.16.51.128",11,7,"00110000"
"14.16.52.0",11,7,"00110000"
"14.16.52.128",11,7,"00110000"
"14.16.53.0",11,7,"00110000"
"14.16.53.128",11,7,"00110000"
"14.16.54.0",11,7,"00110000"
"14.16.54.128",11,7,"00110000"
"14.16.55.0",11,7,"00110000"
"14.16.55.128",11,7,"00110000"
"14.16.56.0",11,7,"00110000"
"14.16.56.128",11,7,"00110000"
"14.16.57.0",11,7,"00110000"
"14.16.57.128",11,7,"00110000"
"14.16.58.0",11,7,"00110000"
"14.16.58.128",11,7,"00110000"
"14.16.59.0",11,7,"00110000"
"14.16.59.128",11,7,"00110000"
"14.16.60.0",11,7,"00110000"
"14.16.60.128",11,7,"00110000"
"14.16.61.0",11,7,"00110000"
"14.16.61.128",11,7,"00110000"
"14.16.62.0",11,7,"00110000"
"14.16.62.128",11,7,"00110000"
"14.16.63.0",11,7,"00110000"
"14.16.63.128",11,7,"00110000"
"14.16.64.0",11,7,"00110000"
"14.16.64.128",11,7,"00110000"
"14.16.65.0",11,7,"00110000"
"14.16.65.128",11,7,"00110000"
"14.16.66.0",11,7,"00110000"
"14.16.66.128",11,7,"00110000"
"14.16.67.0",11,7,"00110000"
"14.16.67.128",11,7,"00110000"
"14.16.68.0",11,7,"00110000"
"14.16.68.128",11,7,"00110000"
"14.16.69.0",11,7,"00110000"
"14.16.69.128",11,7,"00110000"
"14.16.70.0",11,7,"00110000"
"14.16.70.128",11,7,"00110000"
"14.16.71.0",11,7,"00110000"
"14.16.71.128",11,7,"00110000"
"14.16.72.0",11,7,"00110000"
"14.16.72.128",11,7,"00110000"
"14.16.73.0",11,7,"00110000"
"14.16.73.128",11,7,"00110000"
"14.16.74.0",11,7,"00110000"
"14.16.74.128",11,7,"00110000"
"14.16.75.0",11,7,"00110000"
"14.16.75.128",11,7,"00110000"
"14.16.76.0",11,7,"00110000"
"14.16.76.128",11,7,"00110000"
"14.16.77.0",11,7,"00110000"
"14.16.77.128",11,7,"00110000"
"14.16.78.0",11,7,"00110000"
"14.16.78.128",11,7,"00110000"
"14.16.79.0",11,7,"00110000"
"14.16.79.128",11,7,"00110000"
"14.16.80.0",11,7,"00110000"
"14.16.80.128",11,7,"00110000"
"14.16.81.0",11,7,"00110000"
"14.16.81.128",11,7,"00110000"
"14.16.82.0",11,7,"00110000"
"14.16.82.128",11,7,"00110000"
"14.16.83.0",11,7,"00110000"
"14.16.83.128",11,7,"00110000"
"14.16.84.0",11,7,"00110000"
"14.16.84.128",11,7,"00110000"
"14.16.85.0",11,7,"00110000"
"14.16.85.128",11,7,"00110000"
"14.16.86.0",11,7,"00110000"
"14.16.86.128",11,7,"00110000"
"14.16.87.0",11,7,"00110000"
"14.16.87.128",11,7,"00110000"
"14.16.88.0",11,7,"00110000"
"14.16.88.128",11,7,"00110000"
"14.16.89.0",11,7,"00110000"
"14.16.89.128",11,7,"00110000"
"14.16.90.0",11,7,"00110000"
"14.16.90.128",11,7,"00110000"
"14.16.91.0",11,7,"00110000"
"14.16.91.128",11,7,"00110000"
"14.16.92.0",11,7,"00110000"
"14.16.92.128",11,7,"00110000"
"14.16.93.0",11,7,"00110000"
"14.16.93.128",11,7,"00110000"
"14.16.94.0",11,7,"00110000"
"14.16.94.128",11,7,"00110000"
"14.16.95.0",11,7,"00110000"
"14.16.95.128",11,7,"00110000"
"14.16.96.0",11,7,"00110000"
"14.16.96.128",11,7,"00110000"
"14.16.97.0",11,7,"00110000"
"14.16.97.128",11,7,"00110000"
"14.16.98.0",11,7,"00110000"
"14.16.98.128",11,7,"00110000"
"14.16.99.0",11,7,"00110000"
"14.16.99.128",11,7,"00110000"
"14.16.100.0",11,7,"00110000"
"14.16.100.128",11,7,"00110000"
"14.16.101.0",11,7,"00110000"
"14.16.101.128",11,7,"00110000"
"14.16.102.0",11,7,"00110000"
"14.16.102.128",11,7,"00110000"
"14.16.103.0",11,7,"00110000"
"14.16.103.128",11,7,"00110000"
"14.16.104.0",11,7,"00110000"
"14.16.104.128",11,7,"00110000"
"14.16.105.0",11,7,"00110000"
"14.16.105.128",11,7,"00110000"
"14.16.106.0",11,7,"00110000"
"14.16.106.128",11,7,"00110000"
"14.16.107.0",11,7,"00110000"
"14.16.107.128",11,7,"00110000"
"14.16.108.0",11,7,"00110000"
"14.16.108.128",11,7,"00110000"
"14.16.109.0",11,7,"00110000"
"14.16.109.128",11,7,"00110000"
"14.16.110.0",11,7,"00110000"
"14.16.110.128",11,7,"00110000"
"14.16.111.0",11,7,"00110000"
"14.16.111.128",11,7,"00110000"
"14.16.112.0",11,7,"00110000"
"14.16.112.128",11,7,"00110000"
"14.16.113.0",11,7,"00110000"
"14.16.113.128",11,7,"00110000"
"14.16.114.0",11,7,"00110000"
"14.16.114.128",11,7,"00110000"
"14.16.115.0",11,7,"00110000"
"14.16.115.128",11,7,"00110000"
"14.16.116.0",11,7,"00110000"
"14.16.116.128",11,7,"00110000"
"14.16.117.0",11,7,"00110000"
"14.16.117.128",11,7,"00110000"
"14.16.118.0",11,7,"00110000"
"14.16.118.128",11,7,"00110000"
"14.16.119.0",11,7,"00110000"
"14.16.119.128",11,7,"00110000"
"14.16.120.0",11,7,"00110000"
"14.16.120.128",11,7,"00110000"
"14.16.121.0",11,7,"00110000"
"14.16.121.128",11,7,"00110000"
"14.16.122.0",11,7,"00110000"
"14.16.122.128",11,7,"00110000"
"14.16.123.0",11,7,"00110000"
"14.16.123.128",11,7,"00110000"
"14.16.124.0",11,7,"00110000"
"14.16.124.128",11,7,"00110000"
"14.16.125.0",11,7,"00110000"
"14.16.125.128",11,7,"00110000"
"14.16.126.0",11,7,"00110000"
"14.16.126.128",11,7,"00110000"
"14.16.127.0",11,7,"00110000"
"14.16.127.128",11,7,"00110000"
"14.16.128.0",11,7,"00110000"
"14.16.128.128",11,7,"00110000"
"14.16.129.0",11,7,"00110000"
"14.16.129.128",11,7,"00110000"
"14.16.130.0",11,7,"00110000"
"14.16.130.128",11,7,"00110000"
"14.16.131.0",11,7,"00110000"
"14.16.131.128",11,7,"00110000"
"14.16.132.0",11,7,"00110000"
"14.16.132.128",11,7,"00110000"
"14.16.133.0",11,7,"00110000"
"14.16.133.128",11,7,"00110000"
"14.16.134.0",11,7,"00110000"
"14.16.134.128",11,7,"00110000"
"14.16.135.0",11,7,"00110000"
"14.16.135.128",11,7,"00110000"
"14.16.136.0",11,7,"00110000"
"14.16.136.128",11,7,"00110000"
"14.16.137.0",11,7,"00110000"
"14.16.137.128",11,7,"00110000"
"14.16.138.0",11,7,"00110000"
"14.16.138.128",11,7,"00110000"
"14.16.139.0",11,7,"00110000"
"14.16.139.128",11,7,"00110000"
"14.16.140.0",11,7,"00110000"
"14.16.140.128",11,7,"00110000"
"14.16.141.0",11,7,"00110000"
"14.16.141.128",11,7,"00110000"
"14.16.142.0",11,7,"00110000"
"14.16.142.128",11,7,"00110000"
"14.16.143.0",11,7,"00110000"
"14.16.143.128",11,7,"00110000"
"14.16.144.0",11,7,"00110000"
"14.16.144.128",11,7,"00110000"
"14.16.145.0",11,7,"00110000"
"14.16.145.128",11,7,"00110000"
"14.16.146.0",11,7,"00110000"
"14.16.146.128",11,7,"00110000"
"14.16.147.0",11,7,"00110000"
"14.16.147.128",11,7,"00110000"
"14.16.148.0",11,7,"00110000"
"14.16.148.128",11,7,"00110000"
"14.16.149.0",11,7,"00110000"
"14.16.149.128",11,7,"00110000"
"14.16.150.0",11,7,"00110000"
"14.16.150.128",11,7,"00110000"
"14.16.151.0",11,7,"00110000"
"14.16.151.128",11,7,"00110000"
"14.16.152.0",11,7,"00110000"
"14.16.152.128",11,7,"00110000"
"14.16.153.0",11,7,"00110000"
"14.16.153.128",11,7,"00110000"
"14.16.154.0",11,7,"00110000"
"14.16.154.128",11,7,"00110000"
"14.16.155.0",11,7,"00110000"
"14.16.155.128",11,7,"00110000"
"14.16.156.0",11,7,"00110000"
"14.16.156.128",11,7,"00110000"
"14.16.157.0",11,7,"00110000"
"14.16.157.128",11,7,"00110000"
"14.16.158.0",11,7,"00110000"
"14.16.158.128",11,7,"00110000"
"14.16.159.0",11,7,"00110000"
"14.16.159.128",11,7,"00110000"
"14.16.160.0",11,7,"00110000"
"14.16.160.128",11,7,"00110000"
"14.16.161.0",11,7,"00110000"
"14.16.161.128",11,7,"00110000"
"14.16.162.0",11,7,"00110000"
"14.16.162.128",11,7,"00110000"
"14.16.163.0",11,7,"00110000"
"14.16.163.128",11,7,"00110000"
"14.16.164.0",11,7,"00110000"
"14.16.164.128",11,7,"00110000"
"14.16.165.0",11,7,"00110000"
"14.16.165.128",11,7,"00110000"
"14.16.166.0",11,7,"00110000"
"14.16.166.128",11,7,"00110000"
"14.16.167.0",11,7,"00110000"
"14.16.167.128",11,7,"00110000"
"14.16.168.0",11,7,"00110000"
"14.16.168.128",11,7,"00110000"
"14.16.169.0",11,7,"00110000"
"14.16.169.128",11,7,"00110000"
"14.16.170.0",11,7,"00110000"
"14.16.170.128",11,7,"00110000"
"14.16.171.0",11,7,"00110000"
"14.16.171.128",11,7,"00110000"
"14.16.172.0",11,7,"00110000"
"14.16.172.128",11,7,"00110000"
"14.16.173.0",11,7,"00110000"
"14.16.173.128",11,7,"00110000"
"14.16.174.0",11,7,"00110000"
"14.16.174.128",11,7,"00110000"
"14.16.175.0",11,7,"00110000"
"14.16.175.128",11,7,"00110000"
